year,design,park_url,park_name,n_rides
2010,inverted,https://rcdb.com/4532.htm,six_flags_magic_mountain,2
2010,inverted,https://rcdb.com/4533.htm,worlds_of_fun,1
2010,inverted,https://rcdb.com/4534.htm,six_flags_great_adventure,1
2010,inverted,https://rcdb.com/4535.htm,six_flags_over_georgia,1
2010,inverted,https://rcdb.com/4536.htm,six_flags_st_louis,1
2010,inverted,https://rcdb.com/4538.htm,six_flags_fiesta_texas,1
2010,inverted,https://rcdb.com/4540.htm,kings_island,2
2010,inverted,https://rcdb.com/4541.htm,californias_great_america,2
2010,inverted,https://rcdb.com/4542.htm,carowinds,2
2010,inverted,https://rcdb.com/4543.htm,busch_gardens_tampa,1
2010,inverted,https://rcdb.com/4544.htm,kings_dominion,1
2010,inverted,https://rcdb.com/4545.htm,hersheypark,1
2010,inverted,https://rcdb.com/4546.htm,knotts_berry_farm,1
2010,inverted,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
2010,inverted,https://rcdb.com/4552.htm,valleyfair,1
2010,inverted,https://rcdb.com/4558.htm,six_flags_america,1
2010,inverted,https://rcdb.com/4560.htm,moreys_piers,1
2010,inverted,https://rcdb.com/4563.htm,kentucky_kingdom,1
2010,inverted,https://rcdb.com/4564.htm,silverwood_theme_park,1
2010,inverted,https://rcdb.com/4565.htm,six_flags_new_england,1
2010,inverted,https://rcdb.com/4570.htm,lagoon,1
2010,inverted,https://rcdb.com/4574.htm,elitch_gardens,1
2010,inverted,https://rcdb.com/4578.htm,michigans_adventure,1
2010,inverted,https://rcdb.com/4581.htm,six_flags_darien_lake,1
2010,inverted,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,2
2010,inverted,https://rcdb.com/4601.htm,seaworld_san_antonio,1
2010,inverted,https://rcdb.com/4682.htm,magic_springs_theme_and_water_park,1
2010,inverted,https://rcdb.com/4703.htm,wild_adventures,2
2010,inverted,https://rcdb.com/4711.htm,six_flags_discovery_kingdom,2
2010,inverted,https://rcdb.com/5589.htm,legoland_florida,1
2010,sit_down,https://rcdb.com/4529.htm,cedar_point,13
2010,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,10
2010,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,10
2010,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,10
2010,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,5
2010,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,11
2010,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,7
2010,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,7
2010,sit_down,https://rcdb.com/4538.htm,six_flags_fiesta_texas,7
2010,sit_down,https://rcdb.com/4540.htm,kings_island,9
2010,sit_down,https://rcdb.com/4541.htm,californias_great_america,6
2010,sit_down,https://rcdb.com/4542.htm,carowinds,9
2010,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,6
2010,sit_down,https://rcdb.com/4544.htm,kings_dominion,11
2010,sit_down,https://rcdb.com/4545.htm,hersheypark,9
2010,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,8
2010,sit_down,https://rcdb.com/4547.htm,nickelodeon_universe,3
2010,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,4
2010,sit_down,https://rcdb.com/4550.htm,adventuredome,1
2010,sit_down,https://rcdb.com/4552.htm,valleyfair,7
2010,sit_down,https://rcdb.com/4553.htm,kennywood,6
2010,sit_down,https://rcdb.com/4554.htm,holiday_world,3
2010,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
2010,sit_down,https://rcdb.com/4558.htm,six_flags_america,5
2010,sit_down,https://rcdb.com/4559.htm,frontier_city,3
2010,sit_down,https://rcdb.com/4560.htm,moreys_piers,2
2010,sit_down,https://rcdb.com/4561.htm,mt_olympus_water_and_theme_park,4
2010,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,2
2010,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,3
2010,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,8
2010,sit_down,https://rcdb.com/4570.htm,lagoon,7
2010,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
2010,sit_down,https://rcdb.com/4574.htm,elitch_gardens,4
2010,sit_down,https://rcdb.com/4576.htm,adventureland,2
2010,sit_down,https://rcdb.com/4578.htm,michigans_adventure,3
2010,sit_down,https://rcdb.com/4579.htm,silver_dollar_city,3
2010,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,6
2010,sit_down,https://rcdb.com/4583.htm,seabreeze,2
2010,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,4
2010,sit_down,https://rcdb.com/4593.htm,dollywood,5
2010,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,4
2010,sit_down,https://rcdb.com/4599.htm,indiana_beach,4
2010,sit_down,https://rcdb.com/4601.htm,seaworld_san_antonio,2
2010,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,1
2010,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
2010,sit_down,https://rcdb.com/4624.htm,casino_pier,1
2010,sit_down,https://rcdb.com/4646.htm,waldameer,3
2010,sit_down,https://rcdb.com/4654.htm,funtown_splashtown_usa,2
2010,sit_down,https://rcdb.com/4676.htm,adventureland,2
2010,sit_down,https://rcdb.com/4682.htm,magic_springs_theme_and_water_park,2
2010,sit_down,https://rcdb.com/4683.htm,lake_compounce,2
2010,sit_down,https://rcdb.com/4703.htm,wild_adventures,4
2010,sit_down,https://rcdb.com/4710.htm,sesame_place,1
2010,sit_down,https://rcdb.com/4711.htm,six_flags_discovery_kingdom,6
2010,sit_down,https://rcdb.com/4717.htm,beech_bend,2
2010,sit_down,https://rcdb.com/4733.htm,legoland_california,2
2010,sit_down,https://rcdb.com/4734.htm,universal_studios_islands_of_adventure,2
2010,sit_down,https://rcdb.com/4736.htm,universal_studios_florida,3
2010,sit_down,https://rcdb.com/4746.htm,seaworld_orlando,1
2010,sit_down,https://rcdb.com/5589.htm,legoland_florida,2
2010,sit_down,https://rcdb.com/6125.htm,fun_spot_america_atlanta,1
2010,sit_down,https://rcdb.com/9250.htm,luna_park,3
2010,stand_up,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
2010,stand_up,https://rcdb.com/4535.htm,six_flags_over_georgia,1
2010,stand_up,https://rcdb.com/4542.htm,carowinds,1
2010,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
2010,suspended,https://rcdb.com/4529.htm,cedar_point,1
2010,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
2010,suspended,https://rcdb.com/4540.htm,kings_island,1
2010,suspended,https://rcdb.com/4545.htm,hersheypark,1
2010,suspended,https://rcdb.com/4559.htm,frontier_city,1
2010,wing,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
2011,bobsled,https://rcdb.com/4529.htm,cedar_point,1
2011,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
2011,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
2011,bobsled,https://rcdb.com/4596.htm,six_flags_great_escape,1
2011,flying,https://rcdb.com/4530.htm,six_flags_great_america,1
2011,flying,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
2011,flying,https://rcdb.com/4534.htm,six_flags_great_adventure,1
2011,flying,https://rcdb.com/4535.htm,six_flags_over_georgia,1
2011,flying,https://rcdb.com/4540.htm,kings_island,1
2011,flying,https://rcdb.com/4542.htm,carowinds,1
2011,flying,https://rcdb.com/4558.htm,six_flags_america,1
2011,flying,https://rcdb.com/4746.htm,seaworld_orlando,1
2011,flying,https://rcdb.com/9250.htm,luna_park,1
2011,inverted,https://rcdb.com/4529.htm,cedar_point,2
2011,inverted,https://rcdb.com/4530.htm,six_flags_great_america,2
2011,inverted,https://rcdb.com/4531.htm,six_flags_over_texas,1
2011,inverted,https://rcdb.com/4532.htm,six_flags_magic_mountain,2
2011,inverted,https://rcdb.com/4533.htm,worlds_of_fun,1
2011,inverted,https://rcdb.com/4534.htm,six_flags_great_adventure,1
2011,inverted,https://rcdb.com/4535.htm,six_flags_over_georgia,1
2011,inverted,https://rcdb.com/4536.htm,six_flags_st_louis,1
2011,inverted,https://rcdb.com/4538.htm,six_flags_fiesta_texas,1
2011,inverted,https://rcdb.com/4540.htm,kings_island,2
2011,inverted,https://rcdb.com/4541.htm,californias_great_america,1
2011,inverted,https://rcdb.com/4542.htm,carowinds,2
2011,inverted,https://rcdb.com/4543.htm,busch_gardens_tampa,1
2011,inverted,https://rcdb.com/4544.htm,kings_dominion,1
2011,inverted,https://rcdb.com/4545.htm,hersheypark,1
2011,inverted,https://rcdb.com/4546.htm,knotts_berry_farm,1
2011,inverted,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
2011,inverted,https://rcdb.com/4552.htm,valleyfair,1
2011,inverted,https://rcdb.com/4558.htm,six_flags_america,1
2011,inverted,https://rcdb.com/4560.htm,moreys_piers,1
2011,inverted,https://rcdb.com/4563.htm,kentucky_kingdom,1
2011,inverted,https://rcdb.com/4564.htm,silverwood_theme_park,1
2011,inverted,https://rcdb.com/4565.htm,six_flags_new_england,1
2011,inverted,https://rcdb.com/4570.htm,lagoon,1
2011,inverted,https://rcdb.com/4574.htm,elitch_gardens,1
2011,inverted,https://rcdb.com/4578.htm,michigans_adventure,1
2011,inverted,https://rcdb.com/4581.htm,six_flags_darien_lake,1
2011,inverted,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,2
2011,inverted,https://rcdb.com/4601.htm,seaworld_san_antonio,1
2011,inverted,https://rcdb.com/4682.htm,magic_springs_theme_and_water_park,1
2011,inverted,https://rcdb.com/4703.htm,wild_adventures,2
2011,inverted,https://rcdb.com/4711.htm,six_flags_discovery_kingdom,2
2011,inverted,https://rcdb.com/5589.htm,legoland_florida,1
2011,sit_down,https://rcdb.com/4529.htm,cedar_point,13
2011,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,10
2011,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,11
2011,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,11
2011,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,5
2011,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,10
2011,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,8
2011,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,7
2011,sit_down,https://rcdb.com/4538.htm,six_flags_fiesta_texas,7
2011,sit_down,https://rcdb.com/4540.htm,kings_island,9
2011,sit_down,https://rcdb.com/4541.htm,californias_great_america,6
2011,sit_down,https://rcdb.com/4542.htm,carowinds,9
2011,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,7
2011,sit_down,https://rcdb.com/4544.htm,kings_dominion,11
2011,sit_down,https://rcdb.com/4545.htm,hersheypark,9
2011,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,8
2011,sit_down,https://rcdb.com/4547.htm,nickelodeon_universe,3
2011,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,4
2011,sit_down,https://rcdb.com/4550.htm,adventuredome,1
2011,sit_down,https://rcdb.com/4552.htm,valleyfair,7
2011,sit_down,https://rcdb.com/4553.htm,kennywood,6
2011,sit_down,https://rcdb.com/4554.htm,holiday_world,3
2011,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
2011,sit_down,https://rcdb.com/4558.htm,six_flags_america,5
2011,sit_down,https://rcdb.com/4559.htm,frontier_city,3
2011,sit_down,https://rcdb.com/4560.htm,moreys_piers,2
2011,sit_down,https://rcdb.com/4561.htm,mt_olympus_water_and_theme_park,4
2011,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,2
2011,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,3
2011,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,9
2011,sit_down,https://rcdb.com/4570.htm,lagoon,8
2011,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
2011,sit_down,https://rcdb.com/4574.htm,elitch_gardens,4
2011,sit_down,https://rcdb.com/4576.htm,adventureland,2
2011,sit_down,https://rcdb.com/4578.htm,michigans_adventure,3
2011,sit_down,https://rcdb.com/4579.htm,silver_dollar_city,3
2011,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,6
2011,sit_down,https://rcdb.com/4583.htm,seabreeze,2
2011,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,4
2011,sit_down,https://rcdb.com/4593.htm,dollywood,5
2011,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,4
2011,sit_down,https://rcdb.com/4599.htm,indiana_beach,4
2011,sit_down,https://rcdb.com/4601.htm,seaworld_san_antonio,2
2011,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,2
2011,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
2011,sit_down,https://rcdb.com/4624.htm,casino_pier,1
2011,sit_down,https://rcdb.com/4646.htm,waldameer,3
2011,sit_down,https://rcdb.com/4654.htm,funtown_splashtown_usa,2
2011,sit_down,https://rcdb.com/4676.htm,adventureland,2
2011,sit_down,https://rcdb.com/4682.htm,magic_springs_theme_and_water_park,2
2011,sit_down,https://rcdb.com/4683.htm,lake_compounce,2
2011,sit_down,https://rcdb.com/4703.htm,wild_adventures,4
2011,sit_down,https://rcdb.com/4710.htm,sesame_place,1
2011,sit_down,https://rcdb.com/4711.htm,six_flags_discovery_kingdom,6
2011,sit_down,https://rcdb.com/4717.htm,beech_bend,2
2011,sit_down,https://rcdb.com/4733.htm,legoland_california,2
2011,sit_down,https://rcdb.com/4734.htm,universal_studios_islands_of_adventure,2
2011,sit_down,https://rcdb.com/4736.htm,universal_studios_florida,3
2011,sit_down,https://rcdb.com/4746.htm,seaworld_orlando,1
2011,sit_down,https://rcdb.com/5589.htm,legoland_florida,3
2011,sit_down,https://rcdb.com/6125.htm,fun_spot_america_atlanta,1
2011,sit_down,https://rcdb.com/6373.htm,fun_spot_america,1
2011,sit_down,https://rcdb.com/9250.htm,luna_park,4
2011,stand_up,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
2011,stand_up,https://rcdb.com/4534.htm,six_flags_great_adventure,1
2011,stand_up,https://rcdb.com/4535.htm,six_flags_over_georgia,1
2011,stand_up,https://rcdb.com/4542.htm,carowinds,1
2011,stand_up,https://rcdb.com/4544.htm,kings_dominion,1
2011,suspended,https://rcdb.com/4529.htm,cedar_point,1
2011,suspended,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
2011,suspended,https://rcdb.com/4540.htm,kings_island,1
2011,suspended,https://rcdb.com/4545.htm,hersheypark,1
2011,suspended,https://rcdb.com/4559.htm,frontier_city,1
2011,wing,https://rcdb.com/4532.htm,six_flags_magic_mountain,2
2012,bobsled,https://rcdb.com/4529.htm,cedar_point,1
2012,bobsled,https://rcdb.com/4531.htm,six_flags_over_texas,1
2012,bobsled,https://rcdb.com/4544.htm,kings_dominion,1
2012,bobsled,https://rcdb.com/4596.htm,six_flags_great_escape,1
2012,flying,https://rcdb.com/4530.htm,six_flags_great_america,1
2012,flying,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
2012,flying,https://rcdb.com/4534.htm,six_flags_great_adventure,1
2012,flying,https://rcdb.com/4535.htm,six_flags_over_georgia,1
2012,flying,https://rcdb.com/4540.htm,kings_island,1
2012,flying,https://rcdb.com/4542.htm,carowinds,1
2012,flying,https://rcdb.com/4558.htm,six_flags_america,1
2012,flying,https://rcdb.com/4746.htm,seaworld_orlando,1
2012,flying,https://rcdb.com/9250.htm,luna_park,1
2012,inverted,https://rcdb.com/4529.htm,cedar_point,2
2012,inverted,https://rcdb.com/4530.htm,six_flags_great_america,2
2012,inverted,https://rcdb.com/4531.htm,six_flags_over_texas,1
2012,inverted,https://rcdb.com/4532.htm,six_flags_magic_mountain,1
2012,inverted,https://rcdb.com/4533.htm,worlds_of_fun,1
2012,inverted,https://rcdb.com/4534.htm,six_flags_great_adventure,1
2012,inverted,https://rcdb.com/4535.htm,six_flags_over_georgia,1
2012,inverted,https://rcdb.com/4536.htm,six_flags_st_louis,1
2012,inverted,https://rcdb.com/4538.htm,six_flags_fiesta_texas,1
2012,inverted,https://rcdb.com/4540.htm,kings_island,2
2012,inverted,https://rcdb.com/4541.htm,californias_great_america,1
2012,inverted,https://rcdb.com/4542.htm,carowinds,2
2012,inverted,https://rcdb.com/4543.htm,busch_gardens_tampa,1
2012,inverted,https://rcdb.com/4544.htm,kings_dominion,1
2012,inverted,https://rcdb.com/4545.htm,hersheypark,1
2012,inverted,https://rcdb.com/4546.htm,knotts_berry_farm,1
2012,inverted,https://rcdb.com/4548.htm,busch_gardens_williamsburg,1
2012,inverted,https://rcdb.com/4552.htm,valleyfair,1
2012,inverted,https://rcdb.com/4558.htm,six_flags_america,1
2012,inverted,https://rcdb.com/4560.htm,moreys_piers,1
2012,inverted,https://rcdb.com/4563.htm,kentucky_kingdom,1
2012,inverted,https://rcdb.com/4564.htm,silverwood_theme_park,1
2012,inverted,https://rcdb.com/4565.htm,six_flags_new_england,2
2012,inverted,https://rcdb.com/4570.htm,lagoon,1
2012,inverted,https://rcdb.com/4574.htm,elitch_gardens,1
2012,inverted,https://rcdb.com/4578.htm,michigans_adventure,1
2012,inverted,https://rcdb.com/4581.htm,six_flags_darien_lake,1
2012,inverted,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,3
2012,inverted,https://rcdb.com/4601.htm,seaworld_san_antonio,1
2012,inverted,https://rcdb.com/4682.htm,magic_springs_theme_and_water_park,1
2012,inverted,https://rcdb.com/4703.htm,wild_adventures,2
2012,inverted,https://rcdb.com/4711.htm,six_flags_discovery_kingdom,2
2012,inverted,https://rcdb.com/5589.htm,legoland_florida,1
2012,sit_down,https://rcdb.com/4529.htm,cedar_point,12
2012,sit_down,https://rcdb.com/4530.htm,six_flags_great_america,9
2012,sit_down,https://rcdb.com/4531.htm,six_flags_over_texas,11
2012,sit_down,https://rcdb.com/4532.htm,six_flags_magic_mountain,11
2012,sit_down,https://rcdb.com/4533.htm,worlds_of_fun,5
2012,sit_down,https://rcdb.com/4534.htm,six_flags_great_adventure,10
2012,sit_down,https://rcdb.com/4535.htm,six_flags_over_georgia,8
2012,sit_down,https://rcdb.com/4536.htm,six_flags_st_louis,7
2012,sit_down,https://rcdb.com/4538.htm,six_flags_fiesta_texas,7
2012,sit_down,https://rcdb.com/4540.htm,kings_island,9
2012,sit_down,https://rcdb.com/4541.htm,californias_great_america,6
2012,sit_down,https://rcdb.com/4542.htm,carowinds,9
2012,sit_down,https://rcdb.com/4543.htm,busch_gardens_tampa,7
2012,sit_down,https://rcdb.com/4544.htm,kings_dominion,11
2012,sit_down,https://rcdb.com/4545.htm,hersheypark,10
2012,sit_down,https://rcdb.com/4546.htm,knotts_berry_farm,8
2012,sit_down,https://rcdb.com/4547.htm,nickelodeon_universe,3
2012,sit_down,https://rcdb.com/4548.htm,busch_gardens_williamsburg,5
2012,sit_down,https://rcdb.com/4550.htm,adventuredome,1
2012,sit_down,https://rcdb.com/4552.htm,valleyfair,7
2012,sit_down,https://rcdb.com/4553.htm,kennywood,6
2012,sit_down,https://rcdb.com/4554.htm,holiday_world,3
2012,sit_down,https://rcdb.com/4557.htm,knoebels_amusement_resort,2
2012,sit_down,https://rcdb.com/4558.htm,six_flags_america,6
2012,sit_down,https://rcdb.com/4559.htm,frontier_city,3
2012,sit_down,https://rcdb.com/4560.htm,moreys_piers,2
2012,sit_down,https://rcdb.com/4561.htm,mt_olympus_water_and_theme_park,4
2012,sit_down,https://rcdb.com/4563.htm,kentucky_kingdom,2
2012,sit_down,https://rcdb.com/4564.htm,silverwood_theme_park,3
2012,sit_down,https://rcdb.com/4565.htm,six_flags_new_england,9
2012,sit_down,https://rcdb.com/4570.htm,lagoon,8
2012,sit_down,https://rcdb.com/4573.htm,santa_cruz_beach_boardwalk,1
2012,sit_down,https://rcdb.com/4574.htm,elitch_gardens,4
2012,sit_down,https://rcdb.com/4576.htm,adventureland,2
2012,sit_down,https://rcdb.com/4578.htm,michigans_adventure,3
2012,sit_down,https://rcdb.com/4579.htm,silver_dollar_city,3
2012,sit_down,https://rcdb.com/4581.htm,six_flags_darien_lake,6
2012,sit_down,https://rcdb.com/4583.htm,seabreeze,2
2012,sit_down,https://rcdb.com/4588.htm,dorney_park_and_wildwater_kingdom,4
2012,sit_down,https://rcdb.com/4593.htm,dollywood,5
2012,sit_down,https://rcdb.com/4596.htm,six_flags_great_escape,4
2012,sit_down,https://rcdb.com/4599.htm,indiana_beach,4
2012,sit_down,https://rcdb.com/4601.htm,seaworld_san_antonio,2
2012,sit_down,https://rcdb.com/4602.htm,canobie_lake_park,2
2012,sit_down,https://rcdb.com/4611.htm,columbus_zoo_and_aquarium,1
2012,sit_down,https://rcdb.com/4624.htm,casino_pier,1
2012,sit_down,https://rcdb.com/4646.htm,waldameer,3
2012,sit_down,https://rcdb.com/4654.htm,funtown_splashtown_usa,2
2012,sit_down,https://rcdb.com/4676.htm,adventureland,2
2012,sit_down,https://rcdb.com/4682.htm,magic_springs_theme_and_water_park,2
2012,sit_down,https://rcdb.com/4683.htm,lake_compounce,2
2012,sit_down,https://rcdb.com/4703.htm,wild_adventures,4
2012,sit_down,https://rcdb.com/4710.htm,sesame_place,1
2012,sit_down,https://rcdb.com/4711.htm,six_flags_discovery_kingdom,7
2012,sit_down,https://rcdb.com/4717.htm,beech_bend,2
